batter_id,bat_speed_strikes,swing_length_strikes,swing_path_tilt_strikes,vert_attack_angle_strikes,horz_attack_angle_strikes
642731,0.09972383848579033,0.024746156620210145,-0.11667262925564044,0.21542244729800014,-0.25438186475953617
642851,0.038564560679709384,0.0040651986787643415,-0.08726900527342529,0.15958649627648014,-0.3770674512313115
643217,-0.01864374583920697,0.01823561272022194,-0.03189819387223231,-0.06358998860891531,-0.16241129534638882
643265,0.07194207044892445,0.011103576615419983,0.027723458308846476,0.06581312244880715,0.1072081060752392
643289,0.0012420288774516886,0.0014196565770681038,0.3864793588545315,-0.19361203359051857,0.045155722540092515
643376,0.04551623292131415,0.025500794137654822,-0.03373685432578489,0.20645878962521202,-0.31718670923142744
643396,0.019376811025538752,0.05838735050232692,-0.23762907214249276,0.7281919560223422,-0.9354453284525099
643446,0.06826873087776894,-0.027038515834564594,-0.004145588010851597,-0.3529254688169209,0.5126291054552009
643565,0.008942521410070833,-0.03315407072853468,-0.10360970306329066,-0.7442578743480259,0.33362602108470857
644433,0.0161060068018201,-0.0036858594647764813,0.029002438921437793,-0.06278707383341296,0.14893669621090222
645277,-0.10603964663778134,0.02155641812425986,-0.18521119671469274,0.37268865963002723,-0.1445099509847969
645302,-0.07354352008184412,-0.016048912445951462,-0.12943580018641432,0.13283386089668284,0.0719030587373899
